id,type,title,url,slug,service,city,word_count,unique_word_count,boilerplate_ratio,h1,h2,h3,template_family_size,similar_to,similarity_kind,hamming,issue_flags,issue_categories,primary_issue,observations
1622,post,شركة دهان شقق في صلالة,https://rukn-eltatawer.com/om/apartment-painting-salalah/,apartment-painting-salalah,apartment-painting,salalah,2224,1232,0.446,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
719,post,شركة عزل خزانات في صحار,https://rukn-eltatawer.com/om/tank-insulation-sohar/,tank-insulation-sohar,tank-insulation,sohar,2219,1439,0.352,0,20,13,1,https://rukn-eltatawer.com/om/roof-insulation-muscat/,cross-service-duplicate,6,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 35%. تشابه مرتفع (hamming=6, cross-service-duplicate) مع https://rukn-eltatawer.com/om/roof-insulation-muscat/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1621,post,شركة دهان شقق في مسقط,https://rukn-eltatawer.com/om/apartment-painting-muscat/,apartment-painting-muscat,apartment-painting,muscat,2295,1317,0.426,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1636,post,شركة دهان فلل في البريمي,https://rukn-eltatawer.com/om/villa-painting-al-buraimi/,villa-painting-al-buraimi,villa-painting,al-buraimi,2171,1273,0.414,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 41%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1634,post,شركة دهان فلل في عبري,https://rukn-eltatawer.com/om/villa-painting-ibri/,villa-painting-ibri,villa-painting,ibri,2164,1190,0.45,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1635,post,شركة دهان فلل في الرستاق,https://rukn-eltatawer.com/om/villa-painting-rustaq/,villa-painting-rustaq,villa-painting,rustaq,2180,1185,0.456,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 46%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1633,post,شركة دهان فلل في صور,https://rukn-eltatawer.com/om/villa-painting-sur/,villa-painting-sur,villa-painting,sur,2175,1209,0.444,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
718,post,شركة عزل خزانات في صلالة,https://rukn-eltatawer.com/om/tank-insulation-salalah/,tank-insulation-salalah,tank-insulation,salalah,2294,1425,0.379,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 38%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1632,post,شركة دهان فلل في نزوى,https://rukn-eltatawer.com/om/villa-painting-nizwa/,villa-painting-nizwa,villa-painting,nizwa,2212,1230,0.444,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1631,post,شركة دهان فلل في صحار,https://rukn-eltatawer.com/om/villa-painting-sohar/,villa-painting-sohar,villa-painting,sohar,2183,1215,0.443,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1630,post,شركة دهان فلل في صلالة,https://rukn-eltatawer.com/om/villa-painting-salalah/,villa-painting-salalah,villa-painting,salalah,2206,1168,0.471,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 47%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1629,post,شركة دهان فلل في مسقط,https://rukn-eltatawer.com/om/villa-painting-muscat/,villa-painting-muscat,villa-painting,muscat,2274,1218,0.464,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 46%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
828,post,شركة إصلاح تشققات الأسقف والجدران في البريمي,https://rukn-eltatawer.com/om/crack-repair-al-buraimi/,crack-repair-al-buraimi,crack-repair,al-buraimi,2211,1245,0.437,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
717,post,شركة عزل خزانات في مسقط,https://rukn-eltatawer.com/om/tank-insulation-muscat/,tank-insulation-muscat,tank-insulation,muscat,2393,1562,0.347,0,20,13,1,,,,unexpanded_shortcodes|tel_in_content,Missing SEO Elements | Errors/Placeholders,Missing SEO Elements,"شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
826,post,شركة إصلاح تشققات الأسقف والجدران في عبري,https://rukn-eltatawer.com/om/crack-repair-ibri/,crack-repair-ibri,crack-repair,ibri,2222,1292,0.419,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 42%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
827,post,شركة إصلاح تشققات الأسقف والجدران في الرستاق,https://rukn-eltatawer.com/om/crack-repair-rustaq/,crack-repair-rustaq,crack-repair,rustaq,2302,1279,0.444,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
825,post,شركة إصلاح تشققات الأسقف والجدران في صور,https://rukn-eltatawer.com/om/crack-repair-sur/,crack-repair-sur,crack-repair,sur,2256,1286,0.43,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
824,post,شركة إصلاح تشققات الأسقف والجدران في نزوى,https://rukn-eltatawer.com/om/crack-repair-nizwa/,crack-repair-nizwa,crack-repair,nizwa,2230,1112,0.501,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content|structural_error,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 50%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى. فقرتان متتاليتان متطابقتان."
823,post,شركة إصلاح تشققات الأسقف والجدران في صحار,https://rukn-eltatawer.com/om/crack-repair-sohar/,crack-repair-sohar,crack-repair,sohar,2228,1265,0.432,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
822,post,شركة إصلاح تشققات الأسقف والجدران في صلالة,https://rukn-eltatawer.com/om/crack-repair-salalah/,crack-repair-salalah,crack-repair,salalah,2318,1334,0.425,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 42%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
740,post,شركة عزل مطابخ في البريمي,https://rukn-eltatawer.com/om/kitchen-insulation-al-buraimi/,kitchen-insulation-al-buraimi,kitchen-insulation,al-buraimi,2224,1454,0.346,0,20,13,1,,,,unexpanded_shortcodes|tel_in_content,Missing SEO Elements | Errors/Placeholders,Missing SEO Elements,"شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
821,post,شركة إصلاح تشققات الأسقف والجدران في مسقط,https://rukn-eltatawer.com/om/crack-repair-muscat/,crack-repair-muscat,crack-repair,muscat,2327,1330,0.428,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
820,post,شركة فحص فلل ومباني قبل الشراء في البريمي,https://rukn-eltatawer.com/om/villa-inspection-al-buraimi/,villa-inspection-al-buraimi,villa-inspection,al-buraimi,2127,1336,0.372,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
818,post,شركة فحص فلل ومباني قبل الشراء في عبري,https://rukn-eltatawer.com/om/villa-inspection-ibri/,villa-inspection-ibri,villa-inspection,ibri,2091,1134,0.458,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 46%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
819,post,شركة فحص فلل ومباني قبل الشراء في الرستاق,https://rukn-eltatawer.com/om/villa-inspection-rustaq/,villa-inspection-rustaq,villa-inspection,rustaq,2153,1351,0.373,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
817,post,شركة فحص فلل ومباني قبل الشراء في صور,https://rukn-eltatawer.com/om/villa-inspection-sur/,villa-inspection-sur,villa-inspection,sur,2167,1326,0.388,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
738,post,شركة عزل مطابخ في عبري,https://rukn-eltatawer.com/om/kitchen-insulation-ibri/,kitchen-insulation-ibri,kitchen-insulation,ibri,2214,1436,0.351,0,20,13,1,https://rukn-eltatawer.com/om/outdoor-kitchens-rustaq/,cross-service-duplicate,6,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 35%. تشابه مرتفع (hamming=6, cross-service-duplicate) مع https://rukn-eltatawer.com/om/outdoor-kitchens-rustaq/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
816,post,شركة فحص فلل ومباني قبل الشراء في نزوى,https://rukn-eltatawer.com/om/villa-inspection-nizwa/,villa-inspection-nizwa,villa-inspection,nizwa,2118,1286,0.393,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 39%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
815,post,شركة فحص فلل ومباني قبل الشراء في صحار,https://rukn-eltatawer.com/om/villa-inspection-sohar/,villa-inspection-sohar,villa-inspection,sohar,2115,1267,0.401,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 40%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
814,post,شركة فحص فلل ومباني قبل الشراء في صلالة,https://rukn-eltatawer.com/om/villa-inspection-salalah/,villa-inspection-salalah,villa-inspection,salalah,2170,1361,0.373,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
813,post,شركة فحص فلل ومباني قبل الشراء في مسقط,https://rukn-eltatawer.com/om/villa-inspection-muscat/,villa-inspection-muscat,villa-inspection,muscat,2219,1319,0.406,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 41%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
804,post,شركة ترميم وصيانة مباني في البريمي,https://rukn-eltatawer.com/om/building-renovation-al-buraimi/,building-renovation-al-buraimi,building-renovation,al-buraimi,2175,1179,0.458,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 46%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
739,post,شركة عزل مطابخ في الرستاق,https://rukn-eltatawer.com/om/kitchen-insulation-rustaq/,kitchen-insulation-rustaq,kitchen-insulation,rustaq,2251,1264,0.438,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
802,post,شركة ترميم وصيانة مباني في عبري,https://rukn-eltatawer.com/om/building-renovation-ibri/,building-renovation-ibri,building-renovation,ibri,2146,1022,0.524,0,20,13,1,https://rukn-eltatawer.com/om/water-filters-ibri/,cross-service-duplicate,8,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 52%. تشابه مرتفع (hamming=8, cross-service-duplicate) مع https://rukn-eltatawer.com/om/water-filters-ibri/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
803,post,شركة ترميم وصيانة مباني في الرستاق,https://rukn-eltatawer.com/om/building-renovation-rustaq/,building-renovation-rustaq,building-renovation,rustaq,2182,1216,0.443,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
801,post,شركة ترميم وصيانة مباني في صور,https://rukn-eltatawer.com/om/building-renovation-sur/,building-renovation-sur,building-renovation,sur,2196,1181,0.462,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 46%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
800,post,شركة ترميم وصيانة مباني في نزوى,https://rukn-eltatawer.com/om/building-renovation-nizwa/,building-renovation-nizwa,building-renovation,nizwa,2184,1236,0.434,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
799,post,شركة ترميم وصيانة مباني في صحار,https://rukn-eltatawer.com/om/building-renovation-sohar/,building-renovation-sohar,building-renovation,sohar,2198,1209,0.45,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
737,post,شركة عزل مطابخ في صور,https://rukn-eltatawer.com/om/kitchen-insulation-sur/,kitchen-insulation-sur,kitchen-insulation,sur,2238,1327,0.407,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 41%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
798,post,شركة ترميم وصيانة مباني في صلالة,https://rukn-eltatawer.com/om/building-renovation-salalah/,building-renovation-salalah,building-renovation,salalah,2226,1177,0.471,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 47%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
797,post,شركة ترميم وصيانة مباني في مسقط,https://rukn-eltatawer.com/om/building-renovation-muscat/,building-renovation-muscat,building-renovation,muscat,2302,1309,0.431,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
812,post,شركة ترميم منازل قديمة في البريمي,https://rukn-eltatawer.com/om/old-house-renovation-al-buraimi/,old-house-renovation-al-buraimi,old-house-renovation,al-buraimi,2176,1254,0.424,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 42%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
810,post,شركة ترميم منازل قديمة في عبري,https://rukn-eltatawer.com/om/old-house-renovation-ibri/,old-house-renovation-ibri,old-house-renovation,ibri,2172,1202,0.447,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
811,post,شركة ترميم منازل قديمة في الرستاق,https://rukn-eltatawer.com/om/old-house-renovation-rustaq/,old-house-renovation-rustaq,old-house-renovation,rustaq,2195,1260,0.426,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
736,post,شركة عزل مطابخ في نزوى,https://rukn-eltatawer.com/om/kitchen-insulation-nizwa/,kitchen-insulation-nizwa,kitchen-insulation,nizwa,2219,1414,0.363,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
809,post,شركة ترميم منازل قديمة في صور,https://rukn-eltatawer.com/om/old-house-renovation-sur/,old-house-renovation-sur,old-house-renovation,sur,2185,1228,0.438,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
